"time","error.y"
1967,-0.2152484415035998
1974,-0.2026877932225322
1981,-0.190171857459303
1988,-0.1777090372610504
1995,-0.1653075067808354
2002,-0.1529752200707382
2009,-0.1407198563160428
2016,-0.1285489373699749
2023,-0.1164697921904212
2030,-0.1044895270642856
2037,-0.09261498199206297
2044,-0.08085280445091225
2051,-0.06920947035844982
2058,-0.0576912219169321
2065,-0.04630408243976447
2072,-0.03505385941055739
2079,-0.02394615687599178
2086,-0.01298636116566687
2093,-0.002179644902289724
2100,0.008469033190495523
2107,0.01895492848028901
2114,0.02927351061810413
2121,0.03942044044686632
2128,0.04939153762758064
2135,0.05918294334191465
2142,0.06879096316847821
2149,0.07821211405397754
2156,0.0874431242246585
2163,0.09648093309775785
2170,0.1053226911929555
2177,0.1139652548409336
2184,0.122406352044174
2191,0.1306437021507962
2198,0.1386751921207461
2205,0.1464989043953144
2212,0.154113115872704
2219,0.1615162968836046
2226,0.1687068137568843
2233,0.1756833791671273
2240,0.182445108032451
2247,0.1889911399544211
2254,0.1953207899161837
2261,0.2014335464969186
2268,0.2073290700862502
2275,0.2130070674142557
2282,0.218467125031677
2289,0.2237095925066441
2296,0.2287347074236381
2303,0.2335428575236858
2310,0.2381345781750923
2317,0.2425105498441447
2324,0.2466715955658412
2331,0.2506184099340478
2338,0.2543521799423782
2345,0.2578741126413124
2352,0.2611855242441239
2359,0.2642878540220988
2366,0.2671826613851014
2373,0.269871622962162
2380,0.2723564238021678
2387,0.2746389138503762
2394,0.276721130409789
2401,0.2786051562434153
2408,0.2802931721809907
2415,0.2817874539356096
2422,0.2830903689203712
2429,0.2842043744477962
2436,0.2851320165505697
2443,0.2858759165251827
2450,0.2864387778173292
2457,0.2868233798043587
2464,0.2870325746206843
2471,0.2870692839831994
2478,0.2869364960166809
2485,0.2866370578916406
2492,0.2861741449590101
2499,0.2855509046171703
2506,0.284770519210185
2513,0.2838362163589307
2520,0.2827512654875575
2527,0.2815189743499609
2534,0.2801427427784038
2541,0.2786259742898505
2548,0.2769720559137268
2555,0.275184432305565
2562,0.2732665715712628
2569,0.2712219619377558
2576,0.269054108423715
2583,0.2667665862798358
2590,0.264363126537428
2597,0.2618471748708089
2604,0.2592223149620141
2611,0.2564921368772888
2618,0.2536602341065546
2625,0.2507302006028569
2632,0.2477056278218317
2639,0.2445901084338713
2646,0.241387217987783
2653,0.2381005233408668
2660,0.2347335776588215
2667,0.2312899169802964
2674,0.2277730572661945
2681,0.2241864914489753
2688,0.2205338529185585
2695,0.2168186692023815
2702,0.2130443016059838
2709,0.209214175275438
2716,0.205331684890707
2723,0.2014001921391007
2730,0.1974230231887333
2737,0.1934035419797704
2744,0.1893452756156169
2751,0.1852513047071751
2758,0.1811248493198354
2765,0.1769690899011751
2772,0.1727871652590132
2779,0.1685821705394632
2786,0.164357155204983
2793,0.16011522223278
2800,0.1558592937579464
2807,0.1515922796309974
2814,0.1473170462945097
2821,0.1430364070422359
2828,0.1387531201475971
2835,0.1344698869922043
2842,0.1301895385313081
2849,0.1259147622164116
2856,0.1216480249660226
2863,0.1173918434372654
2870,0.1131486764067944
2877,0.1089209233846713
2884,0.1047109232282191
2891,0.1005210230016305
2898,0.09635370404798049
2905,0.09221099634588104
2912,0.0880950403980858
2919,0.08400791722643763
2926,0.07995164746496375
2933,0.07592819045298516
2940,0.07193944332820212
2947,0.06798739187862513
2954,0.06407376267143761
2961,0.06020027454367138
2968,0.05636859685152551
2975,0.0525803362090862
2982,0.04883703580873
2989,0.04514017474150656
2996,0.0414913203764522
3003,0.03789191074459808
3010,0.03434318433277106
3017,0.03084640758793
3024,0.02740278633381976
3031,0.02401346549028016
3038,0.02067952879255852
3045,0.017402046037029
3052,0.01418216537561268
3059,0.01102070232127783
3066,0.007918533362770042
3073,0.004876478021446751
3080,0.001895298903144216
3087,-0.001024298249970634
3094,-0.003881664507526139
3101,-0.006676067472429104
3108,-0.00940701054266313
3115,-0.01207400277559589
3122,-0.01467659396887289
3129,-0.01721438675495701
3136,-0.01968703633762381
3143,-0.02209425022847888
3150,-0.02443569627426001
3157,-0.02671113025681215
3164,-0.02892044244913894
3171,-0.03106351634250792
3178,-0.03314028225273091
3185,-0.03515071681490145
3192,-0.0370948424781492
3199,-0.03897270470277725
3206,-0.04078432490114636
3213,-0.04252990021495862
3220,-0.0442096119088804
3227,-0.04582368183006569
3234,-0.04737237174277631
3241,-0.04885598266301905
3248,-0.05027485419318278
3255,-0.05162926768402709
3262,-0.05291966367446399
3269,-0.05414648560206459
3276,-0.05531020142289833
3283,-0.05641131178399128
3290,-0.05745034921169978
3297,-0.05842787730006638
3304,-0.05934446210794331
3311,-0.06020070943958089
3318,-0.06099727981609515
3325,-0.06173484360783821
3332,-0.06241409691813615
3339,-0.06303576069755668
3346,-0.06360057985816514
3353,-0.06410932122443391
3360,-0.06456277004755684
3367,-0.06496173998522892
3374,-0.06530706190016211
3381,-0.065599586042981
3388,-0.06584018115789103
3395,-0.06602973358836994
3402,-0.06616914638284488
3409,-0.06625929650944418
3416,-0.06630112857067605
3423,-0.06629558708177896
3430,-0.06624362448520493
3437,-0.0661462043296126
3444,-0.06600430031134241
3451,-0.06581889531590068
3458,-0.06559100046434807
3465,-0.0653216272159769
3472,-0.06501177387740942
3479,-0.06466245732972986
3486,-0.06427469977985023
3493,-0.06384952785595122
3500,-0.06338797170291421
3507,-0.06289107589284981
3514,-0.06235992675315494
3521,-0.06179553666645088
3528,-0.0611989516220941
3535,-0.06057121811484212
3542,-0.05991338232981036
3549,-0.0592264893274228
3556,-0.05851158222837416
3563,-0.05776970622624678
3570,-0.05700189691528923
3577,-0.05620918706483824
3584,-0.0553926048707245
3591,-0.05455317264470327
3598,-0.05369190600687457
3605,-0.05280981307808474
3612,-0.05190793922401049
3619,-0.05098730602495571
3626,-0.05004887921060952
3633,-0.04909364453874598
3640,-0.04812257837012979
3647,-0.04713664698525388
3654,-0.04613680590107627
3661,-0.04512401581119097
3668,-0.0440992843326633
3675,-0.04306349722380176
3682,-0.04201757576049747
3689,-0.04096242922467219
3696,-0.0398989543505186
3703,-0.03882803477072816
3710,-0.03775054046273851
3717,-0.03666736098523415
3724,-0.03557932925696417
3731,-0.0344872733305257
3738,-0.0333920099644045
3745,-0.03229434041588242
3752,-0.03119504993988809
3759,-0.03009490728782716
3766,-0.02899471420998623
3773,-0.02789524009810584
3780,-0.02679718412324661
3787,-0.02570126144778317
3794,-0.02460817060116849
3801,-0.02351859311686955
3808,-0.02243319316929249
3815,-0.02135263249143993
3822,-0.02027761163974695
3829,-0.01920870872564429
3836,-0.01814652964358299
3843,-0.01709166318039124
3850,-0.01604468077469079
3857,-0.01500613627630631
3864,-0.01397656570568451
3871,-0.01295653059208668
3878,-0.01194652057075896
3885,-0.01094701959217304
3892,-0.009958498967496787
3899,-0.008981412174802195
3906,-0.008016194686866207
3913,-0.007063263798960051
3920,-0.006123058309232654
3927,-0.005195987675003622
3934,-0.004282399584062624
3941,-0.003382650952317157
3948,-0.002497081573129556
3955,-0.001626014056480329
3962,-0.0007697537681341515
3969,7.140065236210802e-05
3976,0.0008971266141664103
3983,0.001707193698656795
3990,0.002501355592112731
3997,0.003279382056352809
4004,0.004041058902261696
4011,0.004786187963305544
4018,0.005514587069061605
4025,0.006226051858887693
4032,0.006920440458988431
4039,0.007597616187918987
4046,0.008257452644853558
4053,0.008899838234597723
4060,0.009524676080757466
4067,0.01013188393891351
4074,0.01072137112408633
4081,0.01129306704977484
4088,0.01184694120598628
4095,0.01238296081095491
4102,0.01290110616268514
4109,0.01340137048711387
4116,0.01388375978627021
4123,0.0143482876165697
4130,0.01479495923273255
4137,0.01522382942490896
4144,0.01563494858296721
4151,0.0160283783865065
4158,0.01640419160990003
4165,0.01676247192733626
4172,0.01710331371784424
4179,0.01742679756378784
4186,0.01773304376619489
4193,0.01802217626474523
4200,0.01829432520767771
4207,0.01854962979415831
4214,0.01878823804057106
4221,0.01901030654680724
4228,0.01921599404967722
4235,0.01940546876100768
4242,0.01957891396043809
4249,0.01973651600389648
4256,0.01987846835650409
4263,0.0200049713410726
4270,0.02011623188660927
4277,0.02021246279277555
4284,0.02029388088057438
4291,0.02036071251681992
4298,0.0204131880288827
4305,0.02045154302128704
4312,0.02047601811996014
4319,0.02048685871649969
4326,0.02048431471243006
4333,0.02046863273767308
4340,0.02044007244835022
4347,0.02039889534621775
4354,0.02034536522436881
4361,0.02027974889524042
4368,0.02020231592278066
4375,0.02011333835461038
4382,0.02001309045420374
4389,0.01990184843304554
4396,0.01977989018279569
4403,0.01964749500747143
4410,0.01950494335559849
4417,0.0193525165523889
4424,0.01919049653190541
4431,0.01901918210649889
4438,0.01883893369097756
4445,0.01864997716548444
4452,0.01845260115641079
4459,0.01824709425373516
4466,0.01803374477372888
4473,0.01781284052166576
4480,0.01758466855453911
4487,0.01734951494375547
4494,0.01710766453785517
4501,0.01685940072521941
4508,0.01660500519677655
4515,0.01634475770871546
4522,0.01607893584518827
4529,0.01580790105195717
4536,0.01553187022051006
4543,0.01525111608566476
4550,0.01496591034695616
4557,0.01467652178480261
4564,0.01438321603965775
4571,0.01408625539114627
4578,0.01378589853719436
4585,0.01348240037317439
4592,0.01317601177104155
4599,0.01286697935847414
4606,0.01255554529800573
4613,0.01224194706617077
4620,0.0119266391576387
4627,0.01160977336058799
4634,0.01129153094298641
4641,0.01097214405856128
4648,0.01065184032777911
4655,0.01033084266092388
4662,0.01000936908121108
4669,0.009687632547881186
4676,0.009365840779302026
4683,0.009044196076058775
4690,0.008722895144066101
4697,0.008402128917662566
4704,0.008082082382700584
4711,0.007763129617697651
4718,0.0074454808660116
4725,0.007129193956633806
4732,0.00681444676239007
4739,0.006501411788843114
4746,0.006190256047458043
4753,0.005881140928780226
4760,0.00557422207560343
4767,0.005269649256145037
4774,0.004967566237220389
4781,0.004668110657411795
4788,0.004371413900241983
4795,0.004077600967351103
4802,0.003786928706517756
4809,0.003499692274358424
4816,0.003215813148606195
4823,0.00293541034819178
4830,0.002658597557021913
4837,0.002385483055582505
4844,0.002116169652523148
4851,0.001850754616252281
4858,0.001589329606527912
4865,0.001331980606051886
4872,0.001078787852065943
4879,0.0008298257679335563
4886,0.0005851628947439735
4893,0.0003449108949418189
4900,0.0001093837102192907
4907,-0.0001215649327095392
4914,-0.0003478739440172518
4921,-0.0005694870919841222
4928,-0.0007863530235905358
4935,-0.0009984252851120701
4942,-0.001205662342700364
4949,-0.00140802760298353
4956,-0.001605489433647023
4963,-0.001798021184027832
4970,-0.001985601205708676
4977,-0.002168212873096209
4984,-0.002345844604023206
4991,-0.002518216488034852
4998,-0.002685501190791584
5000,-0.002732362655769371
5000,-0.002732362655769371
5005,0.08292143135481211
5012,0.2028411268962591
5019,0.3227659259763289
5026,0.442695829025249
5033,0.5626308333991741
5040,0.682570894945556
5047,0.802516031975121
5054,0.9224662444878682
5061,1.042421532483798
5068,1.162381821412903
5075,1.282347040639448
5082,1.402317267841968
5089,1.522292503020464
5096,1.642272746174934
5103,1.762257719411827
5110,1.88224751387596
5117,2.002242187800223
5124,2.122241741184617
5131,2.242246105392018
5138,2.362254872077302
5145,2.482268334876593
5152,2.602286493789891
5159,2.722309348817194
5166,2.842336722115602
5173,2.962368460197407
5180,3.082404642622584
5187,3.202445228493536
5194,3.322490176912671
5201,3.442539246592577
5208,3.56259257455842
5215,3.682649997263067
5222,3.802711368935477
5229,3.922776741576219
5236,4.042845916924376
5243,4.162918986223672
5250,4.282995439968825
5257,4.401886235842381
5264,4.518396672968798
5271,4.632505238954601
5278,4.744193182858575
5285,4.853440138588772
5292,4.960225595873172
5299,5.064529527453811
5306,5.166332194224151
5313,5.265613816731598
5320,5.362354547284374
5327,5.45653453797188
5334,5.548133915992956
5341,5.637132209163163
5348,5.723509412034446
5355,5.807245799220401
5362,5.888321599369254
5369,5.966716914328814
5376,6.042412012317344
5383,6.115386887849503
5390,6.185621239945159
5397,6.253095129583091
5404,6.317788238491891
5411,6.379680514574488
5418,6.438752226214855
5425,6.494983291743444
5432,6.548353977054011
5439,6.598844399118972
5446,6.64643471671665
5453,6.691105136267125
5460,6.732835831549576
5467,6.771606975356235
5474,6.807398663002977
5481,6.840190638558158
5488,6.869963019422833
5495,6.896697204710789
5502,6.92037388780183
5509,6.940986653902696
5516,6.958560125060439
5523,6.973123111917609
5530,6.984704212151753
5537,6.993333529392221
5544,6.999040407624333
5551,7.001855511867261
5558,7.001812681370352
5565,6.998945163078569
5572,6.993286751447092
5579,6.984871213249679
5586,6.973733751381607
5593,6.959910116619533
5600,6.943436706724277
5607,6.92435224098244
5614,6.902694506119126
5621,6.878503036537989
5628,6.851817711724378
5635,6.822678708903281
5642,6.791130748745521
5649,6.757215644438602
5656,6.720976567755836
5663,6.682458908383849
5670,6.641707545023642
5677,6.598768803723733
5684,6.553689858404678
5691,6.506518006363671
5698,6.457301841695184
5705,6.406091692000707
5712,6.352938069321275
5719,6.297892075132204
5726,6.241006579682683
5733,6.182334852781066
5740,6.121930485486354
5747,6.059848957153202
5754,5.996146043395258
5761,5.930877764196234
5768,5.864101171041559
5775,5.795873238828189
5782,5.726250171541472
5789,5.655288587557026
5796,5.583044942870354
5803,5.509575704345124
5810,5.434936476689887
5817,5.359183132185692
5824,5.282372275197854
5831,5.204558443290083
5838,5.125796776431287
5845,5.046143807395985
5852,4.965652548248482
5859,4.884377299523126
5866,4.802372976645394
5873,4.719694848062501
5880,4.636395429875893
5887,4.552526431945259
5894,4.468139631992312
5901,4.383287948118256
5908,4.298025321786403
5915,4.212402756217442
5922,4.126470621899926
5929,4.040278467449329
5936,3.953874844570601
5943,3.867308001195065
5950,3.780627816232056
5957,3.693882519365204
5964,3.607118777230025
5971,3.520381213756663
5978,3.43371820717902
5985,3.347174424483817
5992,3.260793596117702
5999,3.174617650055286
6006,3.088688487685264
6013,3.003049011700176
6020,2.91774106037525
6027,2.832804726156645
6034,2.748278504342977
6041,2.664199433346676
6048,2.580603898196912
6055,2.497530742907558
6062,2.415016165802371
6069,2.33309440815292
6076,2.251797801055028
6083,2.171158193255108
6090,2.091207361088746
6097,2.011977943681981
6104,1.933499781998631
6111,1.855801863989864
6118,1.778911720284863
6125,1.702855506754339
6132,1.627660496150214
6139,1.553351691240933
6146,1.479953590938367
6153,1.407489040193927
6160,1.335979935935157
6167,1.265448636638558
6174,1.195916429194142
6181,1.127402557098189
6188,1.059925680019103
6195,0.9935034725802332
6202,0.9281529680704788
6209,0.8638895655074474
6216,0.8007279193022638
6223,0.7386817211724228
6230,0.6777644576719721
6237,0.6179884622994107
6244,0.5593647388298937
6251,0.5019038239873916
6258,0.4456154185753585
6265,0.3905082924438128
6272,0.3365901231140986
6279,0.2838675749330619
6286,0.2323467779987425
6293,0.1820335333116576
6300,0.1329322885091999
6307,0.08504635197465937
6314,0.03837853170404859
6321,-0.007068762921356608
6328,-0.05129410406493928
6335,-0.09429699507204337
6342,-0.1360777579045829
6349,-0.1766372738746878
6356,-0.215976871545978
6363,-0.2540989113401508
6370,-0.2910065456629036
6377,-0.3267035412441528
6384,-0.3611939421900896
6391,-0.3944826084469693
6398,-0.4265751298431315
6405,-0.4574777287798009
6412,-0.4871971947414382
6419,-0.5157408516866555
6426,-0.5431167444890628
6433,-0.5693335070887313
6440,-0.5944003923968051
6447,-0.6183262355561308
6454,-0.6411212858644948
6461,-0.6627963032427155
6468,-0.6833624710047888
6475,-0.7028312746148888
6482,-0.7212143195714864
6489,-0.738524503014272
6496,-0.7547749253455214
6503,-0.7699787238541598
6510,-0.7841487982778581
6517,-0.7972998744367867
6524,-0.809446591635659
6531,-0.8206034180804505
6538,-0.8307844079045488
6545,-0.8400055986478945
6552,-0.8482827596443183
6559,-0.8556315390229052
6566,-0.8620673692028271
6573,-0.8676071289718355
6580,-0.8722675442965064
6587,-0.8760652631443264
6594,-0.8790168549404491
6601,-0.8811399492428533
6608,-0.8824521049657719
6615,-0.8829706934952402
6622,-0.8827129750216409
6629,-0.8816972594925963
6636,-0.8799417116001242
6643,-0.8774642372078914
6650,-0.8742825046452714
6657,-0.8704150351753563
6664,-0.8658800914499789
6671,-0.8606960139177398
6678,-0.8548811973920731
6685,-0.8484539953778718
6692,-0.8414327894191045
6699,-0.8338360137362439
6706,-0.8256821191963004
6713,-0.816989445929055
6720,-0.8077763348893567
6727,-0.7980611162140008
6734,-0.7878620791601074
6741,-0.7771974026367428
6748,-0.7660852099883453
6755,-0.7545435456056984
6762,-0.7425903589224037
6769,-0.730243482969839
6776,-0.7175206356578885
6783,-0.7044394577582844
6790,-0.6910174644984366
6797,-0.6772719775870781
6804,-0.6632201920529193
6811,-0.6488791427122536
6818,-0.6342656943686755
6825,-0.6193965320127868
6832,-0.6042881510219011
6839,-0.5889569533370338
6846,-0.5734190817623919
6853,-0.557690394871325
6860,-0.5417865783144329
6867,-0.5257230869561615
6874,-0.5095151356437064
6881,-0.4931776899759317
6888,-0.4767263206135324
6895,-0.4601753107894107
6902,-0.4435389275085528
6909,-0.4268312699458301
6916,-0.4100661752034105
6923,-0.3932572112400861
6930,-0.376417754712997
6937,-0.3595614471097122
6944,-0.3427007664583277
6951,-0.3258482715818332
6958,-0.3090162377476169
6965,-0.2922166509433302
6972,-0.2754612614421266
6979,-0.2587622947242787
6986,-0.2421305529914726
6993,-0.2255769942055839
7000,-0.2091122876480691
7007,-0.1927468101107195
7014,-0.1764906507630055
7021,-0.1603540194115123
7028,-0.1443462551012837
7035,-0.128476622231263
7042,-0.1127540893746382
7049,-0.09718732654929418
7056,-0.0817847024882532
7063,-0.06655448652696272
7070,-0.05150438205994856
7077,-0.03664187974489419
7084,-0.02197417097562582
7091,-0.007508140694012511
7098,0.006749634782426739
7105,0.02079222103951039
7112,0.03461377768985319
7119,0.04820854907084904
7126,0.06157101919656682
7133,0.07469596105118548
7140,0.0875784367306327
7147,0.1002131772154931
7154,0.1125958592228393
7161,0.1247223254676637
7168,0.1365885995079852
7175,0.1481909639711745
7182,0.1595259586410434
7189,0.1705905599935198
7196,0.1813818287453532
7203,0.1918970828857081
7210,0.2021339341096695
7217,0.2120902515261927
7224,0.2217641604040592
7231,0.2311535415070436
7238,0.240256921466333
7245,0.2490731599338343
7252,0.2576012065319313
7259,0.2658402310768633
7266,0.2737896203246164
7273,0.2814491333980751
7280,0.2888186425945394
7287,0.2958981656358848
7294,0.3026879901394297
7301,0.309188614828015
7308,0.3154007469816547
7315,0.3213248998625113
7322,0.3269619529669114
7329,0.332313251096048
7336,0.3373801266920209
7343,0.3421640786746307
7350,0.3466667679010387
7357,0.3508901899046419
7364,0.354836465352613
7371,0.3585076875173003
7378,0.3619062107471303
7385,0.3650345432675408
7392,0.367895343638815
7399,0.3704911664954365
7406,0.372824670857189
7413,0.3748990067738829
7420,0.3767172525649913
7427,0.378282595572637
7434,0.3795983270038139
7441,0.3806680228973329
7448,0.3814954557202066
7455,0.3820841281038847
7462,0.3824378200466017
7469,0.3825604098988586
7476,0.3824558705993528
7483,0.3821281078178789
7490,0.3815809437375357
7497,0.3808186974780865
7504,0.3798455581163624
7511,0.3786657701681548
7518,0.3772836284210506
7525,0.3757036234448545
7532,0.3739305581084462
7539,0.3719687314846283
7546,0.3698227309584903
7553,0.3674971918410144
7560,0.3649967938299046
7567,0.3623261554256176
7574,0.3594896380292365
7581,0.3564921459851176
7588,0.3533383796495979
7595,0.3500330460307701
7602,0.3465808538547108
7609,0.3429866040904255
7616,0.3392555326271394
7623,0.3353921658103403
7630,0.331401321014738
7637,0.3272878177226186
7644,0.3230564743412767
7651,0.318712062662021
7658,0.3142590074819811
7665,0.3097022196539436
7672,0.3050463824285856
7679,0.3002961455579571
7686,0.2954561209541966
7693,0.2905309164982111
7700,0.2855257484439591
7707,0.2804448767581178
7714,0.275292885923891
7721,0.2700743289306198
7728,0.264793724909496
7735,0.2594555537236207
7742,0.2540638445354517
7749,0.248623129982942
7756,0.2431376761654205
7763,0.2376116876658871
7770,0.2320493040659137
7777,0.2264545964605382
7784,0.2208322535437581
7791,0.2151860348874823
7798,0.209519922933838
7805,0.2038378714807303
7812,0.198143778139273
7819,0.1924414828211969
7826,0.186734390899578
7833,0.1810262741849291
7840,0.1753207276746149
7847,0.1696212330420028
7854,0.163931189176413
7861,0.1582539095031859
7868,0.1525932094112097
7875,0.1469522091300224
7882,0.1413340264333289
7889,0.1357417972479054
7896,0.1301785886092173
7903,0.1246473979862976
7910,0.1191508390681584
7917,0.113691734520291
7924,0.1082728415520098
7931,0.102896762088462
7938,0.09756600769447576
7945,0.0922829977296864
7952,0.08705054479174912
7959,0.08187100525425883
7966,0.07674652953847705
7973,0.07167933781132518
7980,0.06667157860146666
7987,0.0617253289632016
7994,0.0568423226582393
8001,0.05202437417789518
8008,0.04727335244029973
8015,0.04259093447581463
8022,0.0379787082282208
8029,0.03343817147076056
8036,0.02897110843702055
8043,0.0245790821842693
8050,0.02026327992691179
8057,0.01602500673113472
8064,0.0118655006903996
8071,0.007785933786811583
8078,0.003787182136193223
8085,-0.0001299251675090929
8092,-0.003964369349836794
8099,-0.00771535695595027
8106,-0.01138217607407555
8113,-0.01496419682139649
8120,-0.01846059022057389
8127,-0.02187053780624204
8134,-0.02519373716416773
8141,-0.02842972083497752
8148,-0.03157807823648806
8155,-0.03463845425933965
8162,-0.03761073112041124
8169,-0.0404949694508705
8176,-0.04329089626271365
8183,-0.04599849270837097
8190,-0.04861780926755088
8197,-0.05114896577949235
8204,-0.05359195617593926
8211,-0.05594659773443666
